Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
250626,National authorities,42.05,24.91,Europe,Bulgaria,Plovdiv,Asenovgrad ,Exact,,08/04/2019,Confirmed,Influenza - Avian,H5 HPAI,"domestic, chicken",168752,,,,,,0,,
250532,National authorities,42.232698,24.793676,Europe,Bulgaria,Plovdiv,Plovdiv,Centroid Admin1,03/04/2019,05/04/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",37,,,,,,0,,
250531,National authorities,42.05,24.91,Europe,Bulgaria,Plovdiv,Asenovgrad ,Exact,03/04/2019,05/04/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",34998,298,298,34700,,,0,,
250447,National authorities,40.101957,103.294553,Asia,China,Nei Mongol Zizhiqu,Alxa,Centroid Admin2,,05/04/2019,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,82,1,0
250293,OIE,20.443063,85.401419,Asia,India,Orissa,Govt. Duck Breeding Farm,Exact,23/03/2019,04/04/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",924,235,235,689,,,,,
250235,OIE,27.643333,85.401388,Asia,Nepal,Central,Suryabinayak municipality-1,Exact,29/03/2019,04/04/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3200,215,215,2985,,,,,
250205,OIE,19.650621,-98.880518,Americas,Mexico,Mexico,Acolman,Exact,06/03/2019,01/04/2019,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, chicken",150,150,150,,,,,,
250202,OIE,43.0747,24.0764,Europe,Bulgaria,Lovech,Lovech,Exact,02/04/2019,03/04/2019,Confirmed,Influenza - Avian,H5 HPAI,"domestic, unspecified bird",1400,20,0,1400,,,0,,
250141,"National Institute for Communicable Diseases, NICD",32.593353,120.046884,Asia,China,Jiangsu Sheng,Taizhou,Centroid Admin2,15/03/2019,04/04/2019,Confirmed,Influenza - Avian,H9N2 LPAI,,,,,,,Male,9,1,
250118,National authorities,42.13527,122.79055,Asia,China,Liaoning Sheng,Xinmin City,Exact,,31/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",25472,1000,1000,24472,,,0,,
250058,OIE,25.117318,121.474572,Asia,Taiwan (Province of China),Taiwan Sheng,Beitou District,Exact,22/03/2019,29/03/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",3,3,3,,,,,,
250057,OIE,25.117318,121.474572,Asia,Taiwan (Province of China),Taiwan Sheng,Beitou District,Exact,20/03/2019,29/03/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",5,5,5,,,,,,
250056,OIE,25.03067,121.48937,Asia,Taiwan (Province of China),Taiwan Sheng,Wanhua District,Exact,20/03/2019,29/03/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",61,,,61,,,,,
250055,OIE,25.117318,121.474572,Asia,Taiwan (Province of China),Taiwan Sheng,Beitou District,Exact,16/03/2019,29/03/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",39,39,39,,,,,,
250054,OIE,25.117318,121.474572,Asia,Taiwan (Province of China),Taiwan Sheng,Beitou District,Exact,20/03/2019,01/04/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"wild, grey heron",,1,1,,,,,,
250046,OIE,26.70138889,87.22805556,Asia,Nepal,Eastern,Itahari-11,Exact,21/03/2019,01/04/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2947,2100,2100,847,,,0,,
250045,OIE,26.65018889,87.35805556,Asia,Nepal,Eastern,Sunder Haraicha,Exact,18/03/2019,01/04/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3031,1092,1092,1939,,,0,,
249548,OIE,27.718573,85.317751,Asia,Nepal,Central,Lainchaur,Exact,17/03/2019,26/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,200,200,,,,,,
249498,National authorities,41.14476,121.13994,Asia,China,Liaoning Sheng,Jinzhou City zoo,Centroid Admin2,17/03/2019,25/03/2019,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic,indian peafowl (pavo cristatus))",394,9,9,191,,,0,,
249488,OIE,28.2553,84.10056,Asia,Nepal,Western,Madi ward-3,Exact,07/03/2019,24/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",100,23,23,77,,,,,
249487,OIE,27.771416,85.318687,Asia,Nepal,Central,Tarkeshwor,Exact,07/03/2019,24/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",30673,2125,2125,28548,,,,,
249486,OIE,27.762222,85.321944,Asia,Nepal,Central,Tokha,Exact,07/03/2019,24/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2220,370,370,1850,,,,,
249485,OIE,30.51158,47.53062,Asia,Iraq,Basrah,Basrah market,Exact,17/03/2019,24/03/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",5000,5000,2000,3000,,,,,
249357,National authorities,11.48682,105.32533,Asia,Cambodia,Prey Veng,Prey Veng,Centroid Locality,27/11/2018,15/02/2019,Confirmed,Influenza - Avian,H7N7 LPAI,"environmental sample, unspecified bird",,,,,,,,,
249356,National authorities,11.48682,105.32533,Asia,Cambodia,Prey Veng,Prey Veng,Centroid Locality,21/11/2018,15/02/2019,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified bird",,,,,,,,,
249355,National authorities,10.983333,104.783333,Asia,Cambodia,Takeo,Takeo,Centroid Locality,22/03/2018,15/02/2019,Confirmed,Influenza - Avian,H7N4 LPAI,"environmental sample, unspecified bird",,3,,,,,,,
249354,National authorities,10.983333,104.783333,Asia,Cambodia,Takeo,Takeo,Centroid Locality,22/03/2018,15/02/2019,Confirmed,Influenza - Avian,H7N7 LPAI,"environmental sample, unspecified bird",,1,,,,,,,
249353,National authorities,11.569583,104.921028,Asia,Cambodia,Phnom Penh,Phnom Penh ,Centroid Locality,20/11/2018,15/02/2019,Confirmed,Influenza - Avian,H7N3 LPAI,"environmental sample, unspecified bird",,1,,,,,,,
249352,National authorities,11.14787,105.54372,Asia,Cambodia,Prey Veng,Kampong Trobek,Exact,24/02/2018,15/02/2019,Confirmed,Influenza - Avian,H7N4 LPAI,"domestic, duck",100,10,0,10,90,,0,,
249290,OIE,23.97414,120.39647,Asia,Taiwan (Province of China),Taiwan Sheng,Fangyuan Township,Exact,12/03/2019,18/03/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",17869,1305,1305,16564,,,,,
249048,OIE,55.5119,9.9781,Europe,Denmark,Fyn,Brenderup,Exact,12/03/2019,15/03/2019,Confirmed,Influenza - Avian,H7 LPAI,"domestic, duck",3300,,,3300,,,,,
249046,OIE,27.769718,85.317463,Asia,Nepal,Central,Tarkeshwor-1,Exact,28/02/2019,17/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",5852,2600,2600,3252,,,,,
249045,OIE,27.396939,85.063117,Asia,Nepal,Central,Hetauda Submetropolitan,Exact,14/02/2019,17/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",50894,9769,9769,41125,,,,,
249044,OIE,38.045756,46.197428,Asia,Iran  (Islamic Republic of),East Azarbayejan,Tabriz city,Exact,26/02/2019,18/03/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",31,31,10,21,,,,,
248985,OIE,23.85947,120.29204,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township,Exact,04/03/2019,12/03/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",34200,800,800,33400,,,,,
248984,OIE,23.739512,120.239687,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Exact,25/02/2019,12/03/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",18903,52,52,18851,,,,,
248872,OIE,-29.7613,25.759473,Africa,South Africa,Free State,Letsemeng,Centroid Admin2,01/02/2019,14/03/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",4372,75,,1,,,0,,
248811,OIE,43.18,24.67,Europe,Bulgaria,Lovech,Lisets,Exact,13/03/2019,13/03/2019,Confirmed,Influenza - Avian,H5 HPAI,"domestic, unspecified bird",3200,20,0,,,,0,,
248643,OIE,15.4813,108.367,Asia,Viet Nam,Quang Nam,Tien Tho,Exact,11/02/2019,11/03/2019,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",3800,1350,,3800,,,0,,
248343,OIE,22.71936111,120.56727778,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township,Exact,21/02/2019,05/03/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",31890,466,466,31424,,,,,
248342,OIE,24.1502,86.6397,Asia,India,Jharkhand,Palojori Police Station,Exact,13/02/2019,07/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,9,9,,,,0,,
248341,OIE,23.3441,85.3096,Asia,India,Jharkhand,Oxygen Park,Exact,07/02/2019,07/03/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,1,1,,,,,,
248311,OIE,56.8177,10.0358,Europe,Denmark,Nordjylland,Terndrup,Exact,26/02/2019,01/03/2019,Confirmed,Influenza - Avian,H5 LPAI,"domestic, chicken",7000,,,7000,,,,,
248299,FAO Field Officer,31.01,31.32,Africa,Egypt,Dakahlia,Ouaish Elhagar,Exact,,31/12/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",1000,10,,10,,,0,,
248073,National authorities,11.56428,104.9156,Asia,Cambodia,Phnom Penh,Orussey market,Centroid Locality,24/02/2018,15/02/2019,Confirmed,Influenza - Avian,H7N4 LPAI,"domestic, duck",100,10,0,10,90,,0,,
248072,National authorities,10.9541,104.8565,Asia,Cambodia,Takeo,Daun Keo market,Exact,22/03/2018,15/02/2019,Confirmed,Influenza - Avian,H7N4 LPAI,"domestic, duck",100,10,0,10,90,,0,,
247951,OIE,26.64138,101.39805,Asia,China,Yunnan Sheng,Xingquan town community,Exact,13/02/2019,27/02/2019,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, unspecified bird",56380,463,463,55917,,,,,
247915,OIE,-29.7,24.4,Africa,South Africa,Free State,LPAI_H7N2_2019_001,Exact,01/02/2019,20/02/2019,Confirmed,Influenza - Avian,H7N2 LPAI,"domestic, ostrich",4372,75,,1,,,,,
247853,OIE,23.707283,120.40456,Asia,Taiwan (Province of China),Taiwan Sheng,Huwei,Exact,19/02/2019,26/02/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",16788,60,60,16728,,,,,
247852,OIE,23.852358,120.289689,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng,Exact,13/02/2019,26/02/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",34990,2450,2450,32540,,,,,
247851,OIE,23.591721,120.254411,Asia,Taiwan (Province of China),Taiwan Sheng,Shuilin,Exact,30/01/2019,26/02/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, turkey",1005,141,141,864,,,,,
247850,OIE,23.688737,120.267855,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi,Exact,26/01/2019,26/02/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",12713,1609,1609,11104,,,,,
247766,OIE,10.0215,8.9666,Africa,Nigeria,Bauchi,Sabon Garin Narayi,Exact,28/01/2019,27/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",460,200,105,335,,,,,
247750,OIE,33.720231,73.108652,Asia,Pakistan,Islamabad,Diplomatic Enclave,Exact,07/01/2019,26/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, crow",,1,1,,,,0,,
247749,OIE,33.688928,72.987924,Asia,Pakistan,Islamabad,F 11/3,Exact,02/01/2019,26/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, mallard, wild, anatidae, wild, swan",68,63,63,5,,,,,
247662,OIE,25.180833,87.349167,Asia,India,Jharkhand,Fajilkhutahari,Exact,25/01/2019,16/02/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",4849,26,26,4823,,,,,
247632,OIE,23.8081,85.8233,Asia,India,Jharkhand,Gomia,Exact,28/01/2019,22/02/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,25,25,0,,,,,
247631,OIE,24.8255,87.2135,Asia,India,Jharkhand,"DC Campus, Godda",Exact,28/01/2019,22/02/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,12,12,0,,,,,
247630,OIE,25.216151,84.996358,Asia,India,Bihar,"Collector Office Campus, Jehanabad",Exact,01/02/2019,21/02/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,18,18,0,,,,,
247622,National authorities,26.958208,100.66324,Asia,China,Yunnan Sheng,Huaping County,Centroid Admin2,,22/02/2019,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, unspecified bird",2861,463,463,,,,,,
247465,"National Institute for Communicable Diseases, NICD",25.85,98.84,Asia,China,Yunnan Sheng,Lu Shui,Unknown,27/01/2019,15/02/2019,Confirmed,Influenza - Avian,H9N2 LPAI,,,,,,,Female,8,1,
247391,OIE,-34.0,21.6,Africa,South Africa,Western Cape,HPAI_H5N8_2017_203,Exact,08/01/2019,18/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",2711,18,6,,,,,,
247390,OIE,-33.5,21.6,Africa,South Africa,Western Cape,HPAI_H5N8_2017_202,Exact,07/12/2018,18/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",3348,168,168,,,,,,
247389,OIE,9.81123,8.903228,Africa,Nigeria,Plateau,Bukuru,Exact,11/02/2019,15/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",1040,60,60,980,,,,,
247388,OIE,9.86002,8.82131,Africa,Nigeria,Plateau,Rantya,Exact,07/02/2019,15/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",2900,11,11,2889,,,,,
246781,OIE,-26.65,15.16,Africa,Namibia,Karas,Luderitz Marine ResearchQuarantine Centre,Unknown,27/01/2019,12/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, jackass penguin spheniscus demersus",2,2,0,2,,,0,,
246691,National authorities,35.943889,126.954444,Asia,Republic of Korea,Chollabuk-do,"Mangyeong-Gang, Iksan City, Jeollabuk-do ",Centroid Locality,28/01/2019,02/02/2019,Confirmed,Influenza - Avian,H7N7 LPAI,"environmental sample, unspecified bird",,,,,,,,,
246690,National authorities,34.798333,126.7,Asia,Republic of Korea,Chollanam-do,"Yeongamcheon, Yeongam County, Chungcheongnam-do ",Centroid Locality,07/01/2019,10/01/2019,Confirmed,Influenza - Avian,H7N7 LPAI,"wild, unspecified bird",,,,,,,,,
246689,National authorities,37.75,128.9,Asia,Republic of Korea,Kang-won-do,"Namdaecheon, Gangneung City, Gangwon-do on ",Centroid Locality,07/01/2019,09/01/2019,Confirmed,Influenza - Avian,H7N7 LPAI,"environmental sample, unspecified bird",,,,,,,,,
246688,National authorities,35.270833,128.663056,Asia,Republic of Korea,Kyongsangnam-do,"Junan reservoir at Changwon City, Gyeongsangnam-do ",Centroid Locality,,02/01/2019,Confirmed,Influenza - Avian,H5 LPAI,"environmental sample, unspecified bird",,,,,,,,,
246687,National authorities,35.134722,126.794444,Asia,Republic of Korea,Chollanam-do,"Hwanglyonggang, Gwangsan District, Gwangju Metropolitan City",Centroid Locality,14/01/2019,16/01/2019,Confirmed,Influenza - Avian,H5 LPAI,"environmental sample, unspecified bird",,,,,,,,,
246686,National authorities,35.983333,126.716667,Asia,Republic of Korea,Chollabuk-do,"Geum Gangho, Gunsan City, Jeollabuk-do ",Centroid Locality,26/12/2018,02/01/2019,Confirmed,Influenza - Avian,H5 LPAI,"environmental sample, unspecified bird",,,,,,,,,
246685,National authorities,35.066667,128.083333,Asia,Republic of Korea,Kyongsangnam-do,"Sacheonman, Sacheon City, Gyeongsangnam-do ",Centroid Locality,21/01/2019,29/01/2019,Confirmed,Influenza - Avian,H7N6 LPAI,"environmental sample, unspecified bird",,,,,,,,,
246529,National authorities,36.633333,127.483333,Asia,Republic of Korea,Chungchongbuk-do,"Mihocheon, Cheongju City, Chungcheongbuk-do ",Centroid Locality,28/01/2019,02/02/2019,Confirmed,Influenza - Avian,H5N3 LPAI,"environmental sample, unspecified env. sample",,,,,,,,,
246528,National authorities,35.730278,128.268889,Asia,Republic of Korea,Kyongsangbuk-do,"Nakdong River, Golyeong County, Gyeongsangbuk-do ",Centroid Locality,28/01/2019,30/01/2019,Confirmed,Influenza - Avian,H7 LPAI,"environmental sample, unspecified env. sample",,,,,,,,,
246335,National authorities,35.166667,129.066667,Asia,Republic of Korea,Pusan,"Eulsug Island, Saha District, Busan City ",Centroid Locality,23/01/2019,29/01/2019,Confirmed,Influenza - Avian,H7 LPAI,"wild, unspecified bird",,,,,,,,,
246330,National authorities,36.45,127.116667,Asia,Republic of Korea,Taejon,Gongju City ,Centroid Locality,23/01/2019,29/01/2019,Confirmed,Influenza - Avian,H7 LPAI,"environmental sample, unspecified bird",,,,,,,,,
246271,OIE,37.02722,45.96961,Asia,Iran  (Islamic Republic of),West Azarbayejan,Hasel Ghopi Afshar,Exact,26/01/2019,05/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",190,190,7,183,,,,,
246270,OIE,37.28754,49.90987,Asia,Iran  (Islamic Republic of),Gilan,Iishliki,Exact,25/01/2019,05/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",315,315,24,291,,,,,
246258,OIE,36.19326,49.25563,Asia,Iran  (Islamic Republic of),Zanjan,Bala shenat,Exact,22/01/2019,02/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",823,823,25,798,,,,,
246251,OIE,29.311193,47.951374,Asia,Kuwait,Al Farwaniyah,Al Rai Live Bird Market,Unknown,24/01/2019,05/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",2000,3,3,1997,,,0,,
246208,OIE,-26.65,15.08,Africa,Namibia,Karas,Halifax Island,Unknown,27/01/2019,12/02/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, jackass penguin spheniscus demersus",7000,223,217,6,,,0,,
246066,OIE,24.91308,121.013272,Asia,Taiwan (Province of China),Taiwan Sheng,Xinfeng Township,Exact,23/01/2019,28/01/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",100,100,100,,,,,,
246065,OIE,22.833561,120.488211,Asia,Taiwan (Province of China),Taiwan Sheng,Ligang Township,Exact,14/01/2019,28/01/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",6510,,,,6510,,,,
245813,OIE,47.525612,40.552595,Europe,Russian Federation,Rostovskaya Oblast,Ursdon 2,Exact,21/01/2019,28/01/2019,Confirmed,Influenza - Avian,H5 HPAI,"domestic, turkey",16177,51,51,,,,,,
245812,OIE,10.3346,9.8584,Africa,Nigeria,Bauchi,Fadaman Mada,Exact,10/01/2019,28/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",2000,75,8,1992,,,,,
245811,OIE,-34.2,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_201,Exact,20/11/2018,28/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",112,7,,,,,,,
245810,OIE,-34.2,20.7,Africa,South Africa,Western Cape,HPAI_H5N8_2017_199,Exact,19/11/2018,28/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",390,6,5,,,,,,
245809,OIE,-34.2,21.0,Africa,South Africa,Western Cape,HPAI_H5N8_2017_198,Exact,27/09/2018,28/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",500,10,10,,,,,,
245808,OIE,-33.5,22.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_200,Exact,26/09/2018,28/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",1897,111,111,,,,,,
245807,OIE,-33.2,19.1,Africa,South Africa,Western Cape,HPAI_H5N8_2017_197,Exact,13/08/2018,28/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",3634,25,7,,,,,,
245752,National authorities,36.806991,127.150335,Asia,Republic of Korea,Chungchongnam-do,Dongnam District,Centroid Locality,17/01/2019,25/01/2019,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified env. sample",,,,,,,,,
245718,OIE,19.8206,-70.93546,Americas,Dominican Republic,Puerto Plata,Puerto Plata,Exact,02/11/2018,24/01/2019,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, unspecified bird",1126,773,745,136,217,,,,
245707,OIE,10.6805,9.7632,Africa,Nigeria,Bauchi,Gida Dubu,Exact,19/01/2019,24/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",848,50,27,,,,,,
245688,OIE,23.725714,120.554512,Asia,Taiwan (Province of China),Taiwan Sheng,Douliu City,Exact,09/01/2019,21/01/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",4761,,,4761,,,0,,
245687,OIE,24.113833,120.449778,Asia,Taiwan (Province of China),Taiwan Sheng,Lukang Township,Exact,06/12/2018,21/01/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",6958,,,6958,,,,,
245500,OIE,55.9588,11.7773,Europe,Denmark,Vestsjaelland,Rørvig,Exact,04/01/2019,21/01/2019,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, buzzard",,1,1,,,,,,
245337,OIE,55.2316,11.8316,Europe,Denmark,Storstroem,Næstved,Exact,22/12/2018,15/01/2019,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,,,
245234,OIE,23.698137,120.237203,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Exact,25/12/2018,11/01/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",2139,,,2139,,,,,
245197,OIE,47.508678,40.526786,Europe,Russian Federation,Rostovskaya Oblast,Ursdon,Exact,04/01/2019,11/01/2019,Confirmed,Influenza - Avian,H5 HPAI,"domestic, turkey",17211,6355,6355,,,,,,
245154,OIE,23.652518,120.255147,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Exact,27/12/2018,04/01/2019,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, turkey",1413,424,424,989,,,,,
245153,OIE,36.4979,52.1864,Asia,Iran  (Islamic Republic of),Mazandaran,Nor joje,Exact,25/12/2018,05/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",35660,35260,394,35266,,,,,
245152,OIE,36.60364,52.74197,Asia,Iran  (Islamic Republic of),Mazandaran,Bala Langor,Exact,24/12/2018,05/01/2019,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",1400,1000,400,1000,,,,,
244981,OIE,20.454265,85.879212,Asia,India,Orissa,Cuttack municipality,Exact,18/12/2018,07/01/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,3,3,,,,0,,
244980,OIE,20.1153,85.0725,Asia,India,Orissa,Muthagadia,Exact,16/12/2018,07/01/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,3,3,,,,0,,
244979,OIE,25.59945,85.09889,Asia,India,Bihar,Patna (Sanjay Gandhi Zoological Park),Exact,15/12/2018,07/01/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild,phasianidae (phasianidae))",,6,6,,,,0,,
244978,OIE,25.3652,86.4922,Asia,India,Bihar,Mubarakchak,Exact,15/12/2018,07/01/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,40,40,,,,,,
244962,OIE,19.547775,85.267157,Asia,India,Orissa,Naba,Exact,17/12/2018,04/01/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",2500,2500,2500,0,0,,,,
244961,OIE,19.539743,85.232267,Asia,India,Orissa,"Nuagaon, Kantabania & Udayagiri",Exact,17/12/2018,04/01/2019,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",5800,4728,4728,1072,0,,,,
244811,OIE,25.191151,86.62709,Asia,India,Bihar,Goraho,Exact,15/11/2018,28/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",705,117,117,588,0,,,,
244809,OIE,19.485,85.17305,Asia,India,Orissa,Nandala,Exact,18/12/2018,28/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",548,0,0,548,0,,,,
244808,OIE,19.62541,85.25196,Asia,India,Orissa,Epinga (Bauripalli),Exact,10/12/2018,28/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",164,0,0,164,0,,,,
244807,OIE,19.57919,85.27755,Asia,India,Orissa,Kanheipur (Harijansahi),Exact,10/12/2018,28/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",106,0,0,106,0,,,,
244806,OIE,19.555775,85.247881,Asia,India,Orissa,Malud,Exact,07/12/2018,28/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",185,0,0,185,0,,,,
244805,OIE,19.49888,85.193611,Asia,India,Orissa,Brahmandeo,Exact,07/12/2018,28/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",10627,40,40,10587,0,,,,
244804,OIE,12.6419,108.3358,Asia,Viet Nam,Dak Lak,Tan Tien,Exact,21/12/2018,27/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",215,100,50,0,165,,,,
244786,OIE,23.40009,120.50564,Asia,Taiwan (Province of China),Taiwan Sheng,Zhongpu Township,Exact,18/12/2018,25/12/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",16,16,16,0,0,,,,
244785,OIE,24.9038,121.1943,Asia,Taiwan (Province of China),Taiwan Sheng,Pingzhen District,Exact,17/12/2018,25/12/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1202,33,33,1169,0,,,,
244709,OIE,42.4161,26.9308,Europe,Bulgaria,Jambol,Pravdino,Exact,22/11/2018,23/12/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",50,50,33,17,0,,,,
244667,National authorities,-6.697366,108.39697,Asia,Indonesia,Jawa Barat,Kedungbunder,Exact,13/12/2018,13/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,29,,,,,,
244666,National authorities,-0.016677,110.801545,Asia,Indonesia,Kalimantan Barat,Sungai Ringin,Exact,02/12/2018,02/12/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,2000,,,,,,
244665,National authorities,-6.4555,107.814651,Asia,Indonesia,Jawa Barat,Kamarung,Exact,30/11/2018,30/11/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,912,,,,,,
244664,National authorities,-7.020862,110.444689,Asia,Indonesia,Jawa Tengah,Tandang,Exact,28/11/2018,28/11/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,74,,,,,,
